dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.259866,4.227518,3.860104,0.066871,-66.673335,-2314.963716,1.496446
0.020000,3.261474,4.239034,3.871733,0.581423,25.727620,4620.047727,1.388616
0.020000,3.266102,4.259212,3.892434,1.035087,22.683219,-152.220060,1.311858
0.020000,3.274082,4.286197,3.920574,1.406973,18.594258,-204.448050,1.260565
0.020000,3.285104,4.318650,3.954848,1.713695,15.336101,-162.907842,1.230275
0.020000,3.298613,4.355876,3.994449,1.980078,13.319181,-100.845985,1.218226
0.020000,3.313967,4.397756,4.039055,2.230267,12.509429,-40.487599,1.223313
0.020000,3.330437,4.444694,4.088799,2.487215,12.847427,16.899896,1.246002
0.020000,3.347099,4.497622,4.144287,2.774404,14.359426,75.599963,1.288373
0.020000,3.362581,4.558002,4.206621,3.116694,17.114497,137.753546,1.354213
0.020000,3.374607,4.627691,4.277339,3.535930,20.961813,192.365791,1.448819
0.020000,3.379381,4.708182,4.357972,4.031621,24.784573,191.137985,1.577477
0.020000,3.371486,4.798576,4.448710,4.536915,25.264693,24.006037,1.740901
0.020000,3.346063,4.892899,4.546399,4.884456,17.377022,-394.383560,1.928272
0.020000,3.303244,4.981059,4.644408,4.900428,0.798602,-828.921033,2.116745
0.020000,3.249018,5.055302,4.736345,4.596855,-15.178644,-798.862291,2.284297
0.020000,3.190361,5.114189,4.819461,4.155804,-22.052552,-343.695384,2.421494
0.020000,3.131556,5.160270,4.894171,3.735479,-21.016239,51.815644,2.529802
0.020000,3.074309,5.196820,4.962091,3.396007,-16.973586,202.132668,2.614805
0.020000,3.018987,5.226488,5.024866,3.138768,-12.861951,205.581754,2.682158
0.020000,2.968347,5.249926,5.080667,2.790049,-17.435990,-228.701986,2.729361
0.020000,2.922313,5.269416,5.130657,2.499479,-14.528474,145.375833,2.752891
0.020000,2.875662,5.287869,5.180824,2.508390,0.445533,748.700327,2.777031
0.020000,2.828412,5.305237,5.231165,2.517039,0.432445,-0.654389,2.801764
0.020000,2.780585,5.321470,5.281672,2.525351,0.415609,-0.841804,2.827067
0.020000,2.732208,5.336522,5.332337,2.533241,0.394524,-1.054270,2.852910
