dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.795915,4.699713,3.442232,0.229816,-2.382173,1123.434600,1.740901
0.020000,2.798981,4.688551,3.453808,0.578807,17.449545,991.585909,1.928272
0.020000,2.804137,4.677829,3.465705,0.594839,0.801621,-832.396214,2.116745
0.020000,2.807470,4.673083,3.471505,0.289992,-15.242378,-802.199925,2.284297
0.020000,2.805237,4.675172,3.474563,0.152894,-6.854891,419.374312,2.421494
0.020000,2.796145,4.682196,3.486052,0.574444,21.077523,1396.620709,2.529802
0.020000,2.780698,4.691995,3.504345,0.914665,17.011049,-203.323678,2.614805
0.020000,2.760017,4.703047,3.527794,1.172431,12.888276,-206.138683,2.682158
0.020000,2.734364,4.714848,3.556031,1.411885,11.972687,-45.779413,2.729361
0.020000,2.700984,4.728981,3.592280,1.812419,20.026745,402.702867,2.752891
0.020000,2.667443,4.742250,3.628350,1.803506,-0.445648,-1023.619610,2.777031
0.020000,2.633750,4.754635,3.664247,1.794851,-0.432791,0.642848,2.801764
0.020000,2.599916,4.766119,3.699978,1.786534,-0.415823,0.848386,2.827067
0.020000,2.565949,4.776688,3.735550,1.778638,-0.394789,1.051685,2.852910
0.020000,2.531861,4.786327,3.770975,1.771249,-0.369463,1.266322,2.879259
0.020000,2.497660,4.795022,3.806264,1.764451,-0.339904,1.477914,2.906074
0.020000,2.463356,4.802763,3.841431,1.758328,-0.306138,1.688318,2.933308
0.020000,2.428958,4.809540,3.876490,1.752960,-0.268402,1.886817,2.960910
0.020000,2.394474,4.815344,3.911459,1.748421,-0.226968,2.071669,2.988822
0.020000,2.359914,4.820169,3.946354,1.744773,-0.182389,2.228946,3.016984
0.020000,2.325285,4.824009,3.981196,1.742072,-0.135072,2.365864,3.045332
0.020000,2.290595,4.826862,4.016003,1.740357,-0.085753,2.465957,3.073796
0.020000,2.255852,4.828724,4.050796,1.739654,-0.035122,2.531576,3.102309
0.020000,2.221063,4.829595,4.085595,1.739975,0.016053,2.558713,3.130800
0.020000,2.186237,4.829476,4.120422,1.741315,0.066986,2.546667,3.159199
0.020000,2.151381,4.828369,4.155295,1.743651,0.116826,2.492006,3.187438
0.020000,2.116505,4.826278,4.190234,1.746951,0.164970,2.407181,3.215451
0.020000,2.081616,4.823208,4.225257,1.751164,0.210635,2.283272,3.243176
0.020000,2.046725,4.819167,4.260381,1.756227,0.253189,2.127698,3.270554
0.020000,2.011841,4.814162,4.295623,1.762076,0.292408,1.960954,3.297531
0.020000,1.976974,4.808204,4.330995,1.768626,0.327518,1.755461,3.324060
0.020000,1.942135,4.801304,4.366511,1.775800,0.358692,1.558702,3.350098
0.020000,1.907334,4.793474,4.402182,1.783510,0.385497,1.340294,3.375608
0.020000,1.863685,4.783036,4.447062,2.244019,23.025490,1131.999628,3.365641
0.020000,1.813807,4.772389,4.498063,2.550055,15.301754,-386.186821,3.338646
0.020000,1.764686,4.763194,4.548038,2.498737,-2.565873,-893.381352,3.315167
0.020000,1.716388,4.755234,4.596987,2.447473,-2.563215,0.132925,3.295200
0.020000,1.668959,4.748303,4.644919,2.396602,-2.543526,0.984435,3.278719
0.020000,1.622432,4.742204,4.691845,2.346296,-2.515310,1.410795,3.265684
0.020000,1.576825,4.736750,4.737777,2.296585,-2.485551,1.487992,3.256054
0.020000,1.532154,4.731769,4.782725,2.247396,-2.459454,1.304825,3.249794
0.020000,1.488431,4.727096,4.826697,2.198583,-2.440665,0.939468,3.246877
0.020000,1.445670,4.722580,4.869696,2.149953,-2.431459,0.460285,3.247291
0.020000,1.403886,4.718080,4.911722,2.101295,-2.432902,-0.072157,3.251038
0.020000,1.363098,4.713464,4.952770,2.052399,-2.444836,-0.596691,3.258134
0.020000,1.323332,4.708609,4.992831,2.003080,-2.465916,-1.054005,3.268607
0.020000,1.284616,4.703404,5.031895,1.953210,-2.493536,-1.381006,3.282496
0.020000,1.246984,4.697746,5.069950,1.902736,-2.523700,-1.508179,3.299841
0.020000,1.210473,4.691541,5.106984,1.851721,-2.550715,-1.350753,3.320680
0.020000,1.175120,4.684708,5.142992,1.800376,-2.567294,-0.828961,3.345034
