dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.347744,3.402085,4.951272,0.837854,-1.781133,-0.875485,4.504177
0.020000,6.344400,3.386399,4.967311,0.801952,-1.795135,-0.700108,4.500484
0.020000,6.341152,3.371429,4.982628,0.765874,-1.803863,-0.436399,4.497049
0.020000,6.338013,3.357185,4.997214,0.729289,-1.829262,-1.269986,4.493858
0.020000,6.334988,3.343661,5.011072,0.692913,-1.818789,0.523666,4.490895
0.020000,6.332088,3.330866,5.024192,0.656010,-1.845151,-1.318100,4.488150
0.020000,6.329319,3.318797,5.036575,0.619117,-1.844670,0.024065,4.485610
0.020000,6.326689,3.307456,5.048217,0.582093,-1.851182,-0.325589,4.483267
0.020000,6.324202,3.296844,5.059116,0.544960,-1.856646,-0.273195,4.481111
0.020000,6.321865,3.286967,5.069266,0.507506,-1.872702,-0.802806,4.479135
0.020000,6.319683,3.277820,5.078670,0.470181,-1.866248,0.322679,4.477331
0.020000,6.317661,3.269406,5.087323,0.432667,-1.875708,-0.473021,4.475694
0.020000,6.315802,3.261724,5.095227,0.395190,-1.873870,0.091925,4.474216
0.020000,6.314111,3.254779,5.102375,0.357401,-1.889431,-0.778055,4.472894
0.020000,6.312591,3.248568,5.108769,0.319709,-1.884617,0.240700,4.471724
0.020000,6.311244,3.243092,5.114409,0.281983,-1.886289,-0.083597,4.470700
0.020000,6.310073,3.238352,5.119290,0.244081,-1.895110,-0.441034,4.469821
0.020000,6.309081,3.234350,5.123414,0.206196,-1.894221,0.044424,4.469083
0.020000,6.308268,3.231080,5.126784,0.168469,-1.886345,0.393793,4.468483
0.020000,6.307638,3.228551,5.129390,0.130322,-1.907395,-1.052484,4.468022
0.020000,6.307190,3.226755,5.131240,0.092515,-1.890346,0.852444,4.467695
0.020000,6.306926,3.225696,5.132332,0.054583,-1.896595,-0.312427,4.467502
0.020000,6.306819,3.225270,5.132771,0.021941,-1.632102,13.224634,4.467425
0.020000,6.306799,3.225190,5.132854,0.004145,-0.889783,37.115965,4.467410
0.020000,6.306799,3.225190,5.132854,0.000000,-0.207253,34.126480,4.467410
